Timestamp,ECG_CH1,ECG_CH2
2024-12-19 08:54:17,210908,14108
2024-12-19 08:54:17,211200,14604
2024-12-19 08:54:17,209975,14964
2024-12-19 08:54:17,208853,15278
2024-12-19 08:54:17,208108,15435
2024-12-19 08:54:17,208454,15683
2024-12-19 08:54:17,209741,15799
2024-12-19 08:54:17,211309,15911
2024-12-19 08:54:17,212342,15964
2024-12-19 08:54:17,212150,16029
2024-12-19 08:54:17,211243,15990
2024-12-19 08:54:17,210402,16059
2024-12-19 08:54:17,209236,16058
2024-12-19 08:54:17,209089,16114
2024-12-19 08:54:17,209774,16263
2024-12-19 08:54:17,211016,16258
2024-12-19 08:54:17,212359,16373
2024-12-19 08:54:17,212417,16441
2024-12-19 08:54:17,211905,16541
2024-12-19 08:54:17,211487,16673
2024-12-19 08:54:17,210669,16692
2024-12-19 08:54:17,209632,16758
2024-12-19 08:54:17,209385,16716
2024-12-19 08:54:17,210072,16754
2024-12-19 08:54:17,211575,16830
2024-12-19 08:54:17,212834,16875
2024-12-19 08:54:17,212696,16921
2024-12-19 08:54:17,211813,16873
2024-12-19 08:54:17,210974,16941
2024-12-19 08:54:17,209994,17073
2024-12-19 08:54:17,209648,17107
2024-12-19 08:54:17,210158,17046
2024-12-19 08:54:17,211485,17010
2024-12-19 08:54:17,212756,17073
2024-12-19 08:54:17,212976,17122
2024-12-19 08:54:17,212386,17071
2024-12-19 08:54:17,211361,17036
2024-12-19 08:54:17,210424,17149
2024-12-19 08:54:17,209737,17198
2024-12-19 08:54:17,209778,17214
2024-12-19 08:54:17,210518,17169
2024-12-19 08:54:17,211882,17163
2024-12-19 08:54:17,213244,17147
2024-12-19 08:54:17,213277,17093
2024-12-19 08:54:17,212357,17147
2024-12-19 08:54:17,211759,17148
2024-12-19 08:54:17,210853,17273
2024-12-19 08:54:17,210264,17339
2024-12-19 08:54:17,210754,17371
2024-12-19 08:54:17,212129,17396
2024-12-19 08:54:17,213344,17336
2024-12-19 08:54:17,213982,17419
2024-12-19 08:54:17,213486,17408
2024-12-19 08:54:17,212541,17493
2024-12-19 08:54:17,211593,17514
2024-12-19 08:54:17,210963,17573
2024-12-19 08:54:17,211243,17631
2024-12-19 08:54:17,212414,17656
2024-12-19 08:54:17,213784,17626
2024-12-19 08:54:17,214461,17622
2024-12-19 08:54:17,214687,17571
2024-12-19 08:54:17,214339,17599
2024-12-19 08:54:17,213418,17597
2024-12-19 08:54:17,212329,17646
2024-12-19 08:54:17,211780,17639
2024-12-19 08:54:17,212319,17680
2024-12-19 08:54:17,213678,17689
2024-12-19 08:54:17,214936,17661
2024-12-19 08:54:17,215739,17638
2024-12-19 08:54:17,215536,17686
2024-12-19 08:54:17,214678,17706
2024-12-19 08:54:17,213976,17785
2024-12-19 08:54:17,212972,17716
2024-12-19 08:54:17,213171,17781
2024-12-19 08:54:17,214291,17723
2024-12-19 08:54:17,215714,17683
2024-12-19 08:54:17,216771,17701
2024-12-19 08:54:17,216817,17658
2024-12-19 08:54:17,215912,17693
2024-12-19 08:54:17,215655,17711
2024-12-19 08:54:17,214648,17705
2024-12-19 08:54:17,214099,17803
2024-12-19 08:54:17,214214,17729
2024-12-19 08:54:17,215556,17734
2024-12-19 08:54:17,216822,17648
2024-12-19 08:54:17,217548,17591
2024-12-19 08:54:17,217342,17645
2024-12-19 08:54:17,216124,17544
2024-12-19 08:54:17,215113,17562
2024-12-19 08:54:17,214231,17584
2024-12-19 08:54:17,214100,17592
2024-12-19 08:54:17,214865,17509
2024-12-19 08:54:17,216310,17532
2024-12-19 08:54:17,217324,17480
2024-12-19 08:54:17,217053,17326
2024-12-19 08:54:17,216044,17304
2024-12-19 08:54:17,215111,17316
2024-12-19 08:54:17,213945,17306
2024-12-19 08:54:17,213321,17282
2024-12-19 08:54:17,213280,17257
2024-12-19 08:54:17,214223,17245
2024-12-19 08:54:17,215231,17069
2024-12-19 08:54:17,216214,17133
2024-12-19 08:54:17,215716,16998
2024-12-19 08:54:17,214390,17003
2024-12-19 08:54:17,213359,16963
2024-12-19 08:54:17,211757,16865
2024-12-19 08:54:17,211388,16846
2024-12-19 08:54:17,211716,16783
2024-12-19 08:54:17,212931,16737
2024-12-19 08:54:17,213803,16648
2024-12-19 08:54:17,213573,16607
2024-12-19 08:54:17,212811,16530
2024-12-19 08:54:17,211724,16501
2024-12-19 08:54:17,210344,16447
2024-12-19 08:54:17,209713,16489
2024-12-19 08:54:17,209819,16374
2024-12-19 08:54:17,210648,16326
2024-12-19 08:54:17,211246,16261
2024-12-19 08:54:17,212182,16139
2024-12-19 08:54:17,212087,16166
2024-12-19 08:54:17,211048,16121
2024-12-19 08:54:17,210092,16142
2024-12-19 08:54:17,208869,16038
2024-12-19 08:54:17,208472,16126
2024-12-19 08:54:17,208716,15990
2024-12-19 08:54:17,210125,16065
2024-12-19 08:54:17,211522,16069
2024-12-19 08:54:17,211748,15986
2024-12-19 08:54:17,211192,15934
2024-12-19 08:54:17,210210,15961
2024-12-19 08:54:17,208994,15947
2024-12-19 08:54:17,208224,15998
2024-12-19 08:54:17,208127,15965
2024-12-19 08:54:17,209204,15934
2024-12-19 08:54:17,210554,15877
2024-12-19 08:54:17,211266,15802
2024-12-19 08:54:17,211094,15858
2024-12-19 08:54:17,210673,15890
2024-12-19 08:54:17,209823,15831
2024-12-19 08:54:17,208864,15819
2024-12-19 08:54:17,208311,15886
2024-12-19 08:54:17,208561,15899
2024-12-19 08:54:17,209604,15812
2024-12-19 08:54:17,210832,15765
2024-12-19 08:54:17,211330,15678
2024-12-19 08:54:17,211063,15683
2024-12-19 08:54:17,210026,15668
2024-12-19 08:54:17,209222,15639
2024-12-19 08:54:17,208539,15654
2024-12-19 08:54:17,208321,15635
2024-12-19 08:54:17,208981,15614
2024-12-19 08:54:17,210250,15551
2024-12-19 08:54:17,211301,15581
2024-12-19 08:54:17,211413,15575
2024-12-19 08:54:17,210521,15634
2024-12-19 08:54:17,209916,15640
2024-12-19 08:54:17,208851,15614
2024-12-19 08:54:17,208479,15613
2024-12-19 08:54:17,208319,15561
2024-12-19 08:54:17,209228,15562
2024-12-19 08:54:17,210541,15601
2024-12-19 08:54:17,211297,15510
2024-12-19 08:54:17,211296,15552
2024-12-19 08:54:17,210326,15571
2024-12-19 08:54:17,209670,15532
2024-12-19 08:54:17,208850,15613
2024-12-19 08:54:17,208656,15654
2024-12-19 08:54:17,209033,15642
2024-12-19 08:54:17,209941,15633
2024-12-19 08:54:17,211347,15718
2024-12-19 08:54:17,211387,15651
2024-12-19 08:54:17,210420,15531
2024-12-19 08:54:17,209919,15594
2024-12-19 08:54:17,209183,15633
2024-12-19 08:54:17,208741,15672
2024-12-19 08:54:17,208994,15647
2024-12-19 08:54:17,209663,15615
2024-12-19 08:54:17,210120,15631
2024-12-19 08:54:17,211086,15560
2024-12-19 08:54:17,210974,15524
2024-12-19 08:54:17,209849,15526
2024-12-19 08:54:17,209749,15522
2024-12-19 08:54:17,209442,15583
2024-12-19 08:54:17,209451,15626
2024-12-19 08:54:17,209468,15575
2024-12-19 08:54:17,209797,15576
2024-12-19 08:54:17,210769,15596
2024-12-19 08:54:17,210965,15594
2024-12-19 08:54:17,210383,15541
2024-12-19 08:54:17,209996,15593
2024-12-19 08:54:17,209477,15536
2024-12-19 08:54:17,209253,15499
2024-12-19 08:54:17,209184,15502
2024-12-19 08:54:17,209463,15529
2024-12-19 08:54:17,210241,15541
2024-12-19 08:54:17,210553,15431
2024-12-19 08:54:17,210498,15434
2024-12-19 08:54:17,209798,15423
2024-12-19 08:54:17,209639,15459
2024-12-19 08:54:17,209193,15448
2024-12-19 08:54:17,209154,15533
2024-12-19 08:54:17,209204,15514
2024-12-19 08:54:17,209383,15544
2024-12-19 08:54:17,210331,15523
2024-12-19 08:54:17,210635,15467
2024-12-19 08:54:17,210384,15463
2024-12-19 08:54:17,209557,15478
2024-12-19 08:54:17,209255,15518
2024-12-19 08:54:17,208891,15413
2024-12-19 08:54:17,208973,15490
2024-12-19 08:54:17,209164,15468
2024-12-19 08:54:17,209799,15469
2024-12-19 08:54:17,210296,15423
2024-12-19 08:54:17,210336,15428
2024-12-19 08:54:17,209386,15437
2024-12-19 08:54:17,209203,15486
2024-12-19 08:54:17,208619,15439
2024-12-19 08:54:17,208511,15486
2024-12-19 08:54:17,208604,15476
2024-12-19 08:54:17,209058,15438
2024-12-19 08:54:17,209830,15433
2024-12-19 08:54:17,210289,15431
2024-12-19 08:54:17,210164,15423
2024-12-19 08:54:17,209164,15488
2024-12-19 08:54:17,208834,15474
2024-12-19 08:54:17,208488,15438
2024-12-19 08:54:17,208314,15462
2024-12-19 08:54:17,208736,15500
2024-12-19 08:54:17,209630,15464
2024-12-19 08:54:17,210648,15443
2024-12-19 08:54:17,210544,15431
2024-12-19 08:54:17,209148,15349
2024-12-19 08:54:17,208794,15441
2024-12-19 08:54:17,207991,15418
2024-12-19 08:54:17,207843,15431
2024-12-19 08:54:17,208306,15454
2024-12-19 08:54:17,209109,15486
2024-12-19 08:54:17,209663,15467
2024-12-19 08:54:17,210346,15381
2024-12-19 08:54:17,210231,15471
2024-12-19 08:54:17,209128,15469
2024-12-19 08:54:17,208868,15530
2024-12-19 08:54:17,208371,15571
2024-12-19 08:54:17,208040,15589
2024-12-19 08:54:17,208245,15483
2024-12-19 08:54:17,208879,15494
2024-12-19 08:54:17,210009,15532
2024-12-19 08:54:17,209960,15509
2024-12-19 08:54:17,209014,15503
2024-12-19 08:54:17,208858,15542
2024-12-19 08:54:17,208500,15624
2024-12-19 08:54:17,208418,15635
2024-12-19 08:54:17,208719,15640
2024-12-19 08:54:17,209038,15645
2024-12-19 08:54:17,210169,15601
2024-12-19 08:54:17,210327,15528
2024-12-19 08:54:17,209856,15566
2024-12-19 08:54:17,209309,15591
2024-12-19 08:54:17,209137,15634
2024-12-19 08:54:17,208456,15582
2024-12-19 08:54:17,208444,15639
2024-12-19 08:54:17,208849,15664
2024-12-19 08:54:17,209336,15628
2024-12-19 08:54:17,210329,15591
2024-12-19 08:54:17,210498,15605
2024-12-19 08:54:17,209796,15578
2024-12-19 08:54:17,209373,15585
2024-12-19 08:54:17,208976,15585
2024-12-19 08:54:17,208579,15543
2024-12-19 08:54:17,208690,15543
2024-12-19 08:54:17,209093,15565
2024-12-19 08:54:17,209924,15476
2024-12-19 08:54:17,210266,15410
2024-12-19 08:54:17,209993,15419
2024-12-19 08:54:17,209186,15424
2024-12-19 08:54:17,208900,15446
2024-12-19 08:54:17,208346,15433
2024-12-19 08:54:17,208361,15461
2024-12-19 08:54:17,208538,15418
2024-12-19 08:54:17,209059,15364
2024-12-19 08:54:17,210064,15368
2024-12-19 08:54:17,210223,15284
2024-12-19 08:54:17,209668,15313
2024-12-19 08:54:17,209009,15298
2024-12-19 08:54:17,208497,15304
2024-12-19 08:54:17,208245,15319
2024-12-19 08:54:17,208266,15278
2024-12-19 08:54:17,208612,15266
2024-12-19 08:54:17,209424,15244
2024-12-19 08:54:17,209962,15269
2024-12-19 08:54:17,209729,15228
2024-12-19 08:54:17,208706,15347
2024-12-19 08:54:17,208184,15309
2024-12-19 08:54:17,207824,15336
2024-12-19 08:54:17,207615,15359
2024-12-19 08:54:17,208008,15309
2024-12-19 08:54:17,208663,15291
2024-12-19 08:54:17,209253,15287
2024-12-19 08:54:17,209504,15223
2024-12-19 08:54:17,209192,15253
2024-12-19 08:54:17,208332,15381
2024-12-19 08:54:17,207716,15475
2024-12-19 08:54:17,207228,15586
2024-12-19 08:54:17,206986,15501
2024-12-19 08:54:17,207651,15471
2024-12-19 08:54:17,208533,15501
2024-12-19 08:54:17,209481,15424
2024-12-19 08:54:17,209554,15374
2024-12-19 08:54:17,208476,15336
2024-12-19 08:54:17,208279,15331
2024-12-19 08:54:17,207529,15306
2024-12-19 08:54:17,207214,15312
2024-12-19 08:54:17,208053,15336
2024-12-19 08:54:17,209473,15390
2024-12-19 08:54:17,210682,15374
2024-12-19 08:54:17,211159,15367
2024-12-19 08:54:17,210393,15426
2024-12-19 08:54:17,209882,15383
2024-12-19 08:54:17,208906,15364
2024-12-19 08:54:17,207894,15322
2024-12-19 08:54:17,207723,15339
2024-12-19 08:54:17,208690,15362
2024-12-19 08:54:17,210056,15338
2024-12-19 08:54:17,211095,15357
2024-12-19 08:54:17,211301,15351
2024-12-19 08:54:17,210286,15381
2024-12-19 08:54:17,209696,15336
2024-12-19 08:54:17,208532,15288
2024-12-19 08:54:17,208103,15313
2024-12-19 08:54:17,208583,15309
2024-12-19 08:54:17,209749,15295
2024-12-19 08:54:17,210734,15149
2024-12-19 08:54:17,211063,15229
2024-12-19 08:54:17,210362,15213
2024-12-19 08:54:17,209508,15215
2024-12-19 08:54:17,208607,15216
2024-12-19 08:54:17,207971,15254
2024-12-19 08:54:17,208106,15248
2024-12-19 08:54:17,208789,15259
2024-12-19 08:54:17,209942,15166
2024-12-19 08:54:17,211028,15114
2024-12-19 08:54:17,211131,15089
2024-12-19 08:54:17,210128,15037
2024-12-19 08:54:17,209364,15051
2024-12-19 08:54:17,208316,15105
2024-12-19 08:54:17,208057,15108
2024-12-19 08:54:17,208408,15038
2024-12-19 08:54:17,209546,15076
2024-12-19 08:54:17,210999,15112
2024-12-19 08:54:17,211249,15048
2024-12-19 08:54:17,210446,14896
2024-12-19 08:54:17,209532,14986
2024-12-19 08:54:17,208512,14965
2024-12-19 08:54:17,207824,14983
2024-12-19 08:54:17,207955,15025
2024-12-19 08:54:17,209210,15088
2024-12-19 08:54:17,210425,15110
2024-12-19 08:54:17,210813,15055
2024-12-19 08:54:17,210901,15044
2024-12-19 08:54:17,210114,15091
2024-12-19 08:54:17,209212,15106
2024-12-19 08:54:17,208209,15233
2024-12-19 08:54:17,207988,15328
2024-12-19 08:54:17,208753,15482
2024-12-19 08:54:17,210568,15649
2024-12-19 08:54:17,212971,15841
2024-12-19 08:54:17,214360,16069
2024-12-19 08:54:17,215561,16496
2024-12-19 08:54:17,216648,17087
2024-12-19 08:54:17,217099,17601
2024-12-19 08:54:17,217044,17899
2024-12-19 08:54:17,218208,18356
2024-12-19 08:54:17,218239,18686
2024-12-19 08:54:17,216294,18111
2024-12-19 08:54:17,212900,16620
2024-12-19 08:54:17,207623,14920
2024-12-19 08:54:17,204001,13857
2024-12-19 08:54:17,202946,13564
2024-12-19 08:54:17,200733,12526
2024-12-19 08:54:17,195819,11574
2024-12-19 08:54:17,191230,10658
2024-12-19 08:54:17,191686,10358
2024-12-19 08:54:17,193642,9841
2024-12-19 08:54:17,193544,9350
2024-12-19 08:54:17,194231,9166
2024-12-19 08:54:17,194797,9206
2024-12-19 08:54:17,197681,9553
2024-12-19 08:54:17,199884,9929
2024-12-19 08:54:17,202223,10532
2024-12-19 08:54:17,205323,11146
2024-12-19 08:54:17,207991,11848
2024-12-19 08:54:17,209871,12544
2024-12-19 08:54:17,210033,13178
2024-12-19 08:54:17,209757,13836
2024-12-19 08:54:17,209833,14395
2024-12-19 08:54:17,208814,14769
2024-12-19 08:54:17,208316,15016
2024-12-19 08:54:17,208423,15169
2024-12-19 08:54:17,209501,15332
2024-12-19 08:54:17,210964,15512
2024-12-19 08:54:17,211981,15629
2024-12-19 08:54:17,212002,15754
2024-12-19 08:54:17,211086,15850
2024-12-19 08:54:17,210358,15862
2024-12-19 08:54:17,209356,15944
2024-12-19 08:54:18,209323,15955
2024-12-19 08:54:18,210260,16031
2024-12-19 08:54:18,211746,16101
2024-12-19 08:54:18,213074,16085
2024-12-19 08:54:18,213068,16135
2024-12-19 08:54:18,212123,16103
2024-12-19 08:54:18,211283,16126
2024-12-19 08:54:18,210313,16243
2024-12-19 08:54:18,209933,16379
2024-12-19 08:54:18,210415,16367
2024-12-19 08:54:18,211681,16349
2024-12-19 08:54:18,213084,16397
2024-12-19 08:54:18,213410,16373
2024-12-19 08:54:18,213318,16346
2024-12-19 08:54:18,212251,16399
2024-12-19 08:54:18,211409,16374
2024-12-19 08:54:18,210198,16341
2024-12-19 08:54:18,210064,16304
2024-12-19 08:54:18,210994,16361
2024-12-19 08:54:18,212494,16319
2024-12-19 08:54:18,213844,16279
2024-12-19 08:54:18,213850,16233
2024-12-19 08:54:18,213215,16223
2024-12-19 08:54:18,212287,16192
2024-12-19 08:54:18,211121,16248
2024-12-19 08:54:18,210743,16250
2024-12-19 08:54:18,211244,16238
2024-12-19 08:54:18,212883,16224
2024-12-19 08:54:18,214142,16089
2024-12-19 08:54:18,214521,16128
2024-12-19 08:54:18,214282,16124
2024-12-19 08:54:18,213192,16208
2024-12-19 08:54:18,212591,16270
2024-12-19 08:54:18,211184,16376
2024-12-19 08:54:18,211120,16556
2024-12-19 08:54:18,211843,16599
2024-12-19 08:54:18,213338,16570
2024-12-19 08:54:18,214619,16567
2024-12-19 08:54:18,214820,16500
2024-12-19 08:54:18,214324,16538
2024-12-19 08:54:18,213439,16642
2024-12-19 08:54:18,212303,16658
2024-12-19 08:54:18,211656,16725
2024-12-19 08:54:18,212154,16728
2024-12-19 08:54:18,213584,16799
2024-12-19 08:54:18,215169,16801
2024-12-19 08:54:18,215871,16802
2024-12-19 08:54:18,215716,16784
2024-12-19 08:54:18,214760,16941
2024-12-19 08:54:18,213613,16933
2024-12-19 08:54:18,212622,17023
2024-12-19 08:54:18,212776,17039
2024-12-19 08:54:18,213268,17059
2024-12-19 08:54:18,214821,17064
2024-12-19 08:54:18,216374,17061
2024-12-19 08:54:18,216901,17012
2024-12-19 08:54:18,216489,17023
2024-12-19 08:54:18,215591,17075
2024-12-19 08:54:18,214471,17152
2024-12-19 08:54:18,213827,17163
2024-12-19 08:54:18,214103,17177
2024-12-19 08:54:18,215750,17213
2024-12-19 08:54:18,217302,17198
2024-12-19 08:54:18,218094,17112
2024-12-19 08:54:18,217923,17166
2024-12-19 08:54:18,216885,17172
2024-12-19 08:54:18,215806,17166
2024-12-19 08:54:18,214916,17257
2024-12-19 08:54:18,215011,17236
2024-12-19 08:54:18,216071,17218
2024-12-19 08:54:18,217488,17121
2024-12-19 08:54:18,218622,17050
2024-12-19 08:54:18,218698,17041
2024-12-19 08:54:18,218332,17053
2024-12-19 08:54:18,217347,17104
2024-12-19 08:54:18,216406,17134
2024-12-19 08:54:18,215535,17101
2024-12-19 08:54:18,215725,17180
2024-12-19 08:54:18,216764,17177
2024-12-19 08:54:18,218235,17111
2024-12-19 08:54:18,219132,17093
2024-12-19 08:54:18,218849,17031
2024-12-19 08:54:18,217817,17058
2024-12-19 08:54:18,216519,17012
2024-12-19 08:54:18,215158,17048
2024-12-19 08:54:18,214884,17019
2024-12-19 08:54:18,215671,16989
2024-12-19 08:54:18,217005,16968
2024-12-19 08:54:18,217924,16963
2024-12-19 08:54:18,217744,16842
2024-12-19 08:54:18,216865,16804
2024-12-19 08:54:18,215497,16826
2024-12-19 08:54:18,214805,16854
2024-12-19 08:54:18,213396,16861
2024-12-19 08:54:18,213148,16796
2024-12-19 08:54:18,213961,16774
2024-12-19 08:54:18,215042,16681
2024-12-19 08:54:18,215715,16632
2024-12-19 08:54:18,215373,16669
2024-12-19 08:54:18,214261,16559
2024-12-19 08:54:18,212858,16544
2024-12-19 08:54:18,211443,16583
2024-12-19 08:54:18,210856,16544
2024-12-19 08:54:18,211243,16473
2024-12-19 08:54:18,212662,16389
2024-12-19 08:54:18,213697,16392
2024-12-19 08:54:18,213767,16304
2024-12-19 08:54:18,213384,16381
2024-12-19 08:54:18,211942,16313
2024-12-19 08:54:18,210496,16382
2024-12-19 08:54:18,209473,16338
2024-12-19 08:54:18,209464,16390
2024-12-19 08:54:18,210307,16428
2024-12-19 08:54:18,211813,16393
2024-12-19 08:54:18,212894,16368
2024-12-19 08:54:18,213033,16338
2024-12-19 08:54:18,212339,16323
2024-12-19 08:54:18,211011,16382
2024-12-19 08:54:18,209819,16414
2024-12-19 08:54:18,209218,16466
2024-12-19 08:54:18,209618,16396
2024-12-19 08:54:18,211103,16375
2024-12-19 08:54:18,212332,16359
2024-12-19 08:54:18,212626,16283
2024-12-19 08:54:18,212247,16231
2024-12-19 08:54:18,211267,16286
2024-12-19 08:54:18,209916,16249
2024-12-19 08:54:18,208893,16279
2024-12-19 08:54:18,209081,16289
2024-12-19 08:54:18,210386,16289
2024-12-19 08:54:18,211687,16217
2024-12-19 08:54:18,212306,16231
2024-12-19 08:54:18,212487,16193
2024-12-19 08:54:18,211966,16154
2024-12-19 08:54:18,210821,16193
2024-12-19 08:54:18,209623,16193
2024-12-19 08:54:18,208948,16164
2024-12-19 08:54:18,209257,16156
2024-12-19 08:54:18,210615,16109
2024-12-19 08:54:18,211813,16067
2024-12-19 08:54:18,212450,16009
2024-12-19 08:54:18,212296,16014
2024-12-19 08:54:18,211396,16023
2024-12-19 08:54:18,210163,16039
2024-12-19 08:54:18,208998,16050
2024-12-19 08:54:18,209106,16055
2024-12-19 08:54:18,210259,16001
2024-12-19 08:54:18,211765,16025
2024-12-19 08:54:18,212738,15999
2024-12-19 08:54:18,212529,15963
2024-12-19 08:54:18,211673,15921
2024-12-19 08:54:18,211079,15909
2024-12-19 08:54:18,209909,15917
2024-12-19 08:54:18,209200,15933
2024-12-19 08:54:18,209345,15920
2024-12-19 08:54:18,210589,15844
2024-12-19 08:54:18,211876,15784
2024-12-19 08:54:18,212741,15765
2024-12-19 08:54:18,212556,15794
2024-12-19 08:54:18,211719,15818
2024-12-19 08:54:18,210561,15803
2024-12-19 08:54:18,209391,15759
2024-12-19 08:54:18,209307,15746
2024-12-19 08:54:18,210209,15722
2024-12-19 08:54:18,211733,15714
2024-12-19 08:54:18,212743,15690
2024-12-19 08:54:18,212538,15718
2024-12-19 08:54:18,212030,15701
2024-12-19 08:54:18,210897,15754
2024-12-19 08:54:18,209730,15754
2024-12-19 08:54:18,209349,15775
2024-12-19 08:54:18,209529,15744
2024-12-19 08:54:18,210744,15784
2024-12-19 08:54:18,212254,15694
2024-12-19 08:54:18,213029,15689
2024-12-19 08:54:18,212801,15668
2024-12-19 08:54:18,211949,15650
2024-12-19 08:54:18,210843,15658
2024-12-19 08:54:18,209593,15673
2024-12-19 08:54:18,209441,15718
2024-12-19 08:54:18,210428,15764
2024-12-19 08:54:18,212124,15712
2024-12-19 08:54:18,213154,15663
2024-12-19 08:54:18,213284,15611
2024-12-19 08:54:18,212761,15610
2024-12-19 08:54:18,211598,15664
2024-12-19 08:54:18,210388,15646
2024-12-19 08:54:18,209721,15672
2024-12-19 08:54:18,210263,15693
2024-12-19 08:54:18,211701,15662
2024-12-19 08:54:18,212953,15613
2024-12-19 08:54:18,213363,15584
2024-12-19 08:54:18,213261,15571
2024-12-19 08:54:18,212524,15555
2024-12-19 08:54:18,211396,15634
2024-12-19 08:54:18,210129,15674
2024-12-19 08:54:18,209696,15637
2024-12-19 08:54:18,210336,15710
2024-12-19 08:54:18,211806,15622
2024-12-19 08:54:18,212894,15571
2024-12-19 08:54:18,213049,15504
2024-12-19 08:54:18,212541,15470
2024-12-19 08:54:18,211267,15518
2024-12-19 08:54:18,209968,15423
2024-12-19 08:54:18,209181,15459
2024-12-19 08:54:18,209700,15516
2024-12-19 08:54:18,210954,15438
2024-12-19 08:54:18,212153,15346
2024-12-19 08:54:18,212834,15348
2024-12-19 08:54:18,212602,15441
2024-12-19 08:54:18,211474,15361
2024-12-19 08:54:18,210792,15400
2024-12-19 08:54:18,209749,15408
2024-12-19 08:54:18,209268,15448
2024-12-19 08:54:18,209676,15306
2024-12-19 08:54:18,211172,15352
2024-12-19 08:54:18,212339,15301
2024-12-19 08:54:18,212645,15234
2024-12-19 08:54:18,212311,15231
2024-12-19 08:54:18,211227,15272
2024-12-19 08:54:18,210142,15332
2024-12-19 08:54:18,209004,15369
2024-12-19 08:54:18,209241,15345
2024-12-19 08:54:18,210529,15374
2024-12-19 08:54:18,211883,15286
2024-12-19 08:54:18,212601,15267
2024-12-19 08:54:18,212504,15249
2024-12-19 08:54:18,211476,15184
2024-12-19 08:54:18,210311,15237
2024-12-19 08:54:18,209035,15314
2024-12-19 08:54:18,209001,15340
2024-12-19 08:54:18,209319,15364
2024-12-19 08:54:18,210552,15341
2024-12-19 08:54:18,211945,15274
2024-12-19 08:54:18,212647,15228
2024-12-19 08:54:18,212261,15231
2024-12-19 08:54:18,211235,15216
2024-12-19 08:54:18,210295,15221
2024-12-19 08:54:18,209159,15291
2024-12-19 08:54:18,209203,15246
2024-12-19 08:54:18,210269,15108
2024-12-19 08:54:18,211527,15010
2024-12-19 08:54:18,212764,14934
2024-12-19 08:54:18,212740,14982
2024-12-19 08:54:18,211843,14959
2024-12-19 08:54:18,210486,14956
2024-12-19 08:54:18,209091,14924
2024-12-19 08:54:18,208926,14948
2024-12-19 08:54:18,209746,14989
2024-12-19 08:54:18,211354,14946
2024-12-19 08:54:18,212344,14901
2024-12-19 08:54:18,212594,14902
2024-12-19 08:54:18,212235,14935
2024-12-19 08:54:18,211371,14944
2024-12-19 08:54:18,210161,15030
2024-12-19 08:54:18,209170,15153
2024-12-19 08:54:18,209206,15258
2024-12-19 08:54:18,209967,15288
2024-12-19 08:54:18,211410,15271
2024-12-19 08:54:18,212375,15277
2024-12-19 08:54:18,212622,15323
2024-12-19 08:54:18,212140,15496
2024-12-19 08:54:18,210902,15620
2024-12-19 08:54:18,209676,15751
2024-12-19 08:54:18,209189,15914
2024-12-19 08:54:18,209773,15813
2024-12-19 08:54:18,211171,15813
2024-12-19 08:54:18,212286,15805
2024-12-19 08:54:18,212584,15838
2024-12-19 08:54:18,212588,15989
2024-12-19 08:54:18,211538,16096
2024-12-19 08:54:18,210883,16059
2024-12-19 08:54:18,209531,16130
2024-12-19 08:54:18,209418,16151
2024-12-19 08:54:18,210280,16175
2024-12-19 08:54:18,211487,16055
2024-12-19 08:54:18,212333,16059
2024-12-19 08:54:18,212596,16003
2024-12-19 08:54:18,212235,16127
2024-12-19 08:54:18,210909,16157
2024-12-19 08:54:18,209611,16179
2024-12-19 08:54:18,209078,16319
2024-12-19 08:54:18,209636,16373
2024-12-19 08:54:18,211291,16366
2024-12-19 08:54:18,212405,16383
2024-12-19 08:54:18,212750,16316
2024-12-19 08:54:18,212604,16366
2024-12-19 08:54:18,211411,16323
2024-12-19 08:54:18,210493,16349
2024-12-19 08:54:18,209466,16348
2024-12-19 08:54:18,209653,16278
2024-12-19 08:54:18,210223,16220
2024-12-19 08:54:18,212019,16131
2024-12-19 08:54:18,213328,16040
2024-12-19 08:54:18,213885,16006
2024-12-19 08:54:18,213525,16015
2024-12-19 08:54:18,212281,15948
2024-12-19 08:54:18,210901,15909
2024-12-19 08:54:18,210247,15949
2024-12-19 08:54:18,210614,15983
2024-12-19 08:54:18,211940,15884
2024-12-19 08:54:18,213217,15874
2024-12-19 08:54:18,213899,15739
2024-12-19 08:54:18,213389,15636
2024-12-19 08:54:18,212462,15569
2024-12-19 08:54:18,211381,15554
2024-12-19 08:54:18,210178,15566
2024-12-19 08:54:18,210214,15478
2024-12-19 08:54:18,211300,15453
2024-12-19 08:54:18,212745,15359
2024-12-19 08:54:18,213767,15173
2024-12-19 08:54:18,213785,15038
2024-12-19 08:54:18,213378,14839
2024-12-19 08:54:18,212243,14608
2024-12-19 08:54:18,211104,14469
2024-12-19 08:54:18,210173,14435
2024-12-19 08:54:18,210501,14455
2024-12-19 08:54:18,211720,14408
2024-12-19 08:54:18,212978,14339
2024-12-19 08:54:18,213828,14353
2024-12-19 08:54:18,213571,14348
2024-12-19 08:54:18,212991,14321
2024-12-19 08:54:18,211774,14290
2024-12-19 08:54:18,210715,14198
2024-12-19 08:54:18,210627,14131
2024-12-19 08:54:18,211528,13999
2024-12-19 08:54:18,213091,13819
2024-12-19 08:54:18,214173,13656
2024-12-19 08:54:18,214279,13655
